Id,BIRTHDATE,SSN,DRIVERS,PASSPORT,FIRST,LAST,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP
f1405c6a-7948-d0ae-e1fc-3415da454bd3,01/01/1970,999-94-6099,S99940836,X47507699X,Eric,Lehner,hawaiian,nonhispanic,M,New York  New York  US,386 Fritsch Gardens Suite 49,New York,New York,Richmond County,36081,11103
b703831b-f9a7-9f69-cbec-9bda98760a44,01/01/1970,999-84-3066,,,Aurore,Bashirian,white,nonhispanic,F,New York  New York  US,425 Hills Burg,New York,New York,Richmond County,36061,10038
4198d141-1933-9fa2-064a-57f7fc4366f9,01/01/1970,999-10-6025,S99937115,X28370352X,Evelyne,Senger,white,nonhispanic,F,New York  New York  US,1025 Breitenberg Bridge,New York,New York,Richmond County,36061,10173
fb06797d-5894-fc92-ae83-30a517acf5e2,01/01/1970,999-36-1547,,,Jospeh,O'Reilly,white,nonhispanic,M,Rochester  New York  US,548 Macejkovic Port,New York,New York,Richmond County,36061,10177
689ee7ac-578e-0f3d-2a17-5068659ab110,01/01/1970,999-77-2045,S99996464,X27378308X,Jacobo,Marroquín,white,hispanic,M,Lima  Lima Province  PE,520 Heidenreich Row Apt 36,New York,New York,Richmond County,36047,11205
5a73049a-069f-4d64-b26c-d365d0aa6b97,01/01/1970,999-12-5272,S99982182,X41180695X,Ozella,Lind,hawaiian,nonhispanic,F,New York  New York  US,703 Macejkovic Stravenue Apt 54,New York,New York,Richmond County,36047,11451
c70d6288-30ff-c0bb-03f1-3af6b24d5fd2,01/01/1970,999-91-6581,S99997568,X71172685X,Wendolyn,Abbott,white,nonhispanic,F,New York  New York  US,1092 Leannon Manor Apt 53,New York,New York,Richmond County,36061,10018
03967e7b-65e5-eabd-3488-4f8d7216f53c,01/01/1970,999-39-9253,S99935154,X29839381X,Ramón,Labo,white,hispanic,M,Gaudalajara  Jalisco  MX,487 Reilly Rue Suite 4,New York,New York,Richmond County,36081,11436
53c4019e-88c5-9ffe-1d64-008ddeb380e9,01/01/1970,999-19-2689,S99946780,X41272583X,Leif,White,white,nonhispanic,M,Niagara Falls  New York  US,767 Fahey Port,New York,New York,Richmond County,36005,10459
68f1e3da-5c9f-99aa-dcd3-fb3dcd42e818,01/01/1970,999-35-7920,S99998050,,Alfred,Price,white,nonhispanic,M,New York  New York  US,626 Williamson Mill,New York,New York,Richmond County,36081,11426
b81207ef-ac85-af3f-6986-796e63f7948e,01/01/1970,999-23-2295,S99973774,X59244763X,Quinn,Yundt,white,nonhispanic,M,New York  New York  US,522 Kessler Center,New York,New York,Richmond County,36061,10172
58fc0434-53d0-2ea6-27aa-d6be3b3e6f1a,01/01/1970,999-65-4945,S99992330,X34960293X,Adela,Muñoz,white,hispanic,F,San Salvador  El Salvador  SV,1003 Oberbrunner Mall,New York,New York,Richmond County,36047,11222
7242ac90-0b20-1c72-bcc5-832e49ccec20,01/01/1970,999-93-9587,S99919588,X25093272X,Sh,Glover,black,nonhispanic,F,New York  New York  US,509 Lynch Annex Suite 62,New York,New York,Richmond County,36081,11356
b7a55272-8a6b-3bfc-ba24-85c32a1f2394,01/01/1970,999-33-9711,S99976818,X26112864X,Lashunda,Will,white,nonhispanic,F,New York  New York  US,183 Kub Trace Suite 35,New York,New York,Richmond County,36047,11237
dd2432e5-a3d4-b34f-ce3f-4899354e0a8d,01/01/1970,999-21-5266,S99975133,X39640795X,Dawn,Nolan,white,hispanic,F,New York  New York  US,924 Kling Orchard Apt 1,New York,New York,Richmond County,36047,11237
4765b2c6-56db-40ba-e671-7f161e08a0ce,01/01/1970,999-44-8920,S99917966,X4659399X,Chelsie,Marquardt,white,nonhispanic,F,Salvador  Bahia  BR,450 Kuvalis Mission Unit 75,New York,New York,Richmond County,36061,10034
94de692b-8439-3ef0-5d90-44a522097fae,01/01/1970,999-12-2713,S99989242,X77952332X,Mikki,Kuh,white,nonhispanic,F,Buffalo  New York  US,426 Hermann Haven Suite 51,New York,New York,Richmond County,36061,10033
634a4048-b489-440a-6e6e-1bb53f3723e6,01/01/1970,999-77-5257,S99956075,X41975392X,Jamee,Vandervort,white,nonhispanic,F,New York  New York  US,260 Maggio View Suite 27,New York,New York,Richmond County,36081,11432
7abf271a-08a1-3b3b-30a4-145dd44de161,01/01/1970,999-66-7232,S99977950,X69381617X,Cathry,O'Keef,other,nonhispanic,F,Watertown  New York  US,358 Heller Bridge Apt 73,New York,New York,Richmond County,36005,10466
6022437d-ebb6-bf5c-925c-b6143bebf22f,01/01/1970,999-84-5070,,,Magaly,Rice,white,nonhispanic,F,Ridge  New York  US,863 Stark Crossing Apt 0,New York,New York,Richmond County,36081,11427
de0df993-5612-ea43-da49-642dcd2b7918,01/01/1970,999-81-9884,S99979927,X51012316X,Vaughn,Mohr,white,nonhispanic,M,New York  New York  US,866 Hoeger Ramp Apt 11,New York,New York,Richmond County,36061,10017
77dd6583-56d9-629f-9408-59d3556c6b64,01/01/1970,999-66-2603,S99993914,X89488862X,Blaine,Muller,asian,nonhispanic,M,Eggertsville  New York  US,115 Leannon Path,New York,New York,Richmond County,36081,11372
30c3ab26-3f4e-a175-0d5e-bdf64cbce3eb,01/01/1970,999-76-4003,S99996089,X17086247X,So,Lehner,white,hispanic,F,Kenmore  New York  US,412 Bayer Gardens Apt 34,New York,New York,Richmond County,36047,11225
6eb3e178-a02a-5fe4-cf66-4c159bb527b0,01/01/1970,999-12-8613,S99980034,X4252695X,Arnita,Doyle,white,nonhispanic,F,Providence  New York  US,776 Tremblay Mall Unit 55,New York,New York,Richmond County,36061,10111
f1ff7ebc-0231-f699-bfd5-261f082e4633,01/01/1970,999-91-6828,S99984757,X535890X,Angella,Jaskolski,white,hispanic,F,North Tonawanda  New York  US,221 Marvin Track,New York,New York,Richmond County,36081,11351
eafa364b-0262-c402-3e52-cc01c85367e8,01/01/1970,999-51-8765,S99962664,X69175649X,Teena,Nikolau,white,nonhispanic,F,New York  New York  US,694 Kassulke Trace,New York,New York,Richmond County,36061,10029
41e2b457-b3c7-ceb9-c826-8a79d1159a72,01/01/1970,999-57-2689,S99919699,X16688034X,Alesha,Goodwin,white,nonhispanic,F,Central Islip  New York  US,420 Emmerich Common Unit 84,New York,New York,Richmond County,36047,11205
e0a2e783-af7b-0bae-f690-2fccc5c22a84,01/01/1970,999-37-8686,S99910895,X3004834X,Pierre,Swaniawski,white,nonhispanic,M,Franklin Square  New York  US,953 Willms Station,New York,New York,Richmond County,36081,11106
0d7f7dd7-a00f-1c19-5b4a-9fc1ecee3205,01/01/1970,999-42-3807,,,Natashia,Greenfelder,white,hispanic,F,Penfield  New York  US,920 Greenholt Byway Suite 15,New York,New York,Richmond County,36005,10462
24aac770-cb71-814b-798a-238f47bf979b,01/01/1970,999-80-8116,S99969683,X26755492X,Wilton,Towne,white,nonhispanic,M,Tyre  New York  US,242 Smith Fort,New York,New York,Richmond County,36061,10038
e8e67898-3be5-d49f-461a-15154dedd10d,01/01/1970,999-11-4169,S99920141,X38362322X,Keith,Green,white,nonhispanic,M,New York  New York  US,940 Oberbrunner Street,New York,New York,Richmond County,36081,11371
4ae262b1-df6f-55f0-36ff-aa8d1a10ca2f,01/01/1970,999-94-2358,S99965544,X30629228X,Richard,Mante,asian,nonhispanic,M,Rochester  New York  US,432 White Promenade Apt 86,New York,New York,Richmond County,36061,10029
3a14cca8-e753-ec0a-e697-a0070a595102,01/01/1970,999-94-9595,,,Danica,D'Amore,white,nonhispanic,F,East Northport  New York  US,107 West Haven Apt 91,New York,New York,Richmond County,36081,11351
652a562f-3c98-1117-e4aa-10b5155a313a,01/01/1970,999-43-4412,,,Nicholle,Davis,black,nonhispanic,F,West Seneca  New York  US,908 Vandervort Green Apt 31,New York,New York,Richmond County,36005,10454
1126a947-ffd1-5199-269c-6c0a289dbc1f,01/01/1970,999-22-6811,S99916226,X49755602X,Ivonne,Nikolau,white,hispanic,F,Jamestown  New York  US,394 Mayert Green,New York,New York,Richmond County,36081,11364
1326fdcd-a9de-a491-8159-25b05536d1e8,01/01/1970,999-90-8225,S99948895,X9504407X,Theresia,Cole,white,nonhispanic,F,New York  New York  US,629 Brakus Extension,New York,New York,Richmond County,36047,11237
e0b80c5f-5a56-7b54-c675-be345083e69c,01/01/1970,999-92-6906,S99921703,X77006707X,Pilar,Halvorson,black,nonhispanic,F,Jasper  New York  US,419 Gutkowski Ferry Suite 16,New York,New York,Richmond County,36047,11212
670a0d19-4be1-4ec9-b7ab-1cd0abeeb567,01/01/1970,999-65-3565,S99971950,,Kenton,Cronin,other,nonhispanic,M,New York  New York  US,503 Auer Mall Unit 36,New York,New York,Richmond County,36081,11105
cde0a252-b59b-28f9-055f-6413c3a6c1ce,01/01/1970,999-22-8966,S99965383,X5600067X,Jeremiah,Hansen,white,nonhispanic,M,Kingston  New York  US,381 Dare Bridge Unit 13,New York,New York,Richmond County,36061,10110
f2650977-764d-e12e-18bc-0c9a37644ae1,01/01/1970,999-22-4109,S99952013,X60613099X,Antonina,Weissnat,white,nonhispanic,F,New York  New York  US,601 Goldner Well,New York,New York,Richmond County,36059,11040
b5a414da-80e1-4241-ed89-5dac42e98669,01/01/1970,999-47-4577,,,Terrell,Blanda,white,nonhispanic,M,Bennington  New York  US,623 Ryan Bay Apt 36,New York,New York,Richmond County,36081,11432
df55a413-c023-7e4a-8a44-b38c1381f290,01/01/1970,999-12-5036,S99990369,X55950192X,Tracey,Altenwerth,black,nonhispanic,M,New York  New York  US,679 Halvorson Spur Unit 65,New York,New York,Richmond County,36085,10303
d0c0bd62-a959-4220-16b6-b8f43b510392,01/01/1970,999-35-3718,S99955429,X16244056X,Adolp,Lindgren,black,nonhispanic,M,New York  New York  US,562 Moore Ferry,New York,New York,Richmond County,36081,11691
946dc638-3386-0ad6-ced1-f582cf740dcc,01/01/1970,999-46-6989,S99983184,X11298773X,Hershel,Morissette,white,nonhispanic,M,Melville  New York  US,109 Kutch Mall,New York,New York,Richmond County,36081,11430
e5462e06-54c0-697f-2b8b-4e8e45e1072e,01/01/1970,999-54-4277,,,Onita,Stehr,white,nonhispanic,F,New York  New York  US,933 Schimmel Stravenue Suite 18,New York,New York,Richmond County,36081,11372
4116307b-a4f8-2e06-fb39-2c05a573b7ad,01/01/1970,999-21-7658,S99923674,X18653227X,Bennett,Shanahan,asian,nonhispanic,M,New York  New York  US,893 Tremblay Wall,New York,New York,Richmond County,36061,10170
88d13904-45b5-b4c1-b196-9b7e0d479982,01/01/1970,999-82-6511,S99944978,X21388261X,Ruben,Howe,white,nonhispanic,M,New York  New York  US,1047 Morissette Branch Apt 2,New York,New York,Richmond County,36061,10167
ea49fe03-82bb-6f09-f95e-bb3099ff8984,01/01/1970,999-86-8643,S99935818,X84608831X,Gavin,Luettgen,white,hispanic,M,Yonkers  New York  US,631 Rath Hollow Unit 93,New York,New York,Richmond County,36081,11363
32b0e606-889d-c72e-2ff3-3f79028eee08,01/01/1970,999-54-6038,S99913479,X73503020X,Lyndsay,Kessler,white,nonhispanic,F,New York  New York  US,793 Strosin Bridge,New York,New York,Richmond County,36061,10022
f1492f6b-55fd-100b-893f-c1cb72d7bb41,01/01/1970,999-69-4974,S99927916,X51290505X,Francene,Lindgren,white,nonhispanic,F,New York  New York  US,776 Koepp Corner Unit 24,New York,New York,Richmond County,36061,10013
1ea21859-d3e9-ffdd-6dce-020c8806514e,01/01/1970,999-73-8073,,,Gail,Mertz,white,nonhispanic,M,New York  New York  US,756 Rolfson Station Apt 91,New York,New York,Richmond County,36061,10029
1dce3429-5703-6387-078d-b47dd8235ec6,01/01/1970,999-80-8721,,,Margarita,Fonseca,black,hispanic,F,Juarez  Chihuahua  MX,144 Doyle Parade Suite 83,New York,New York,Richmond County,36061,10030
b6a5d740-eeea-37b2-107c-e4b28c88c113,01/01/1970,999-98-1242,S99910938,X34418344X,Orpha,Abshire,white,nonhispanic,F,Amenia  New York  US,574 Jakubowski Loaf,New York,New York,Richmond County,36061,10013
b9541d13-1684-e022-76bf-a5e49751a530,01/01/1970,999-44-6374,S99978147,X61882970X,Danyelle,O'Connell,white,nonhispanic,F,Huron  New York  US,773 Leannon Grove,New York,New York,Richmond County,36005,10451
79f60659-630d-1d6f-1aa7-50f0b9a05a83,01/01/1970,999-33-4421,,,Terrance,Schulist,white,nonhispanic,M,Port Chester  New York  US,1032 Luettgen Trailer Suite 87,New York,New York,Richmond County,36081,11379
5c363b1f-8a83-3dc2-9fa5-c0b5e3a5afcd,01/01/1970,999-79-9607,S99923933,X9960855X,Cary,Runolfsdottir,black,nonhispanic,M,New York  New York  US,1063 Romaguera Extension,New York,New York,Richmond County,36081,11420
2fae86d9-028c-07f6-b099-c3826189747a,01/01/1970,999-32-7757,S99933461,X64350338X,Reggie,Mraz,asian,nonhispanic,M,New York  New York  US,428 Pouros Crossroad Suite 62,New York,New York,Richmond County,36061,10010
3fb739f1-9657-e488-f1fd-eea6e0fd421b,01/01/1970,999-63-1800,S99990235,X53956336X,Carolyn,Friesen,white,nonhispanic,F,New York  New York  US,566 Huels Run Suite 71,New York,New York,Richmond County,36081,11421
1303a0af-327d-db45-29a0-f1770c87e8bd,01/01/1970,999-16-9396,S99973832,X19497945X,Celsa,Reiche,white,nonhispanic,F,New York  New York  US,473 Leffler Manor Unit 50,New York,New York,Richmond County,36081,11429
503f1968-c6a8-03ef-b16f-990abc32b0d7,01/01/1970,999-95-2048,S99989016,X82863091X,Cornelius,Saway,white,nonhispanic,M,East Otto  New York  US,249 Corwin Road,New York,New York,Richmond County,36061,10112
e09225a2-9cf0-f5c8-28ec-a34c5d690987,01/01/1970,999-34-5084,S99940994,X81490471X,María Luisa,Domínque,white,hispanic,F,Gaudalajara  Jalisco  MX,153 Altenwerth Manor Apt 51,New York,New York,Richmond County,36061,10036
9f75dbd8-31f7-6e0a-8b12-5d5ae212b2bd,01/01/1970,999-67-5411,S99995648,X46882122X,Agustin,Bailey,asian,nonhispanic,M,New York  New York  US,763 Bartell Drive Unit 5,New York,New York,Richmond County,36061,10280
ef6f4426-57b2-4012-4ec5-fc7d3b29fc4a,01/01/1970,999-48-3785,S99967331,X81324138X,Jae,Emmerich,black,nonhispanic,M,New York  New York  US,292 Stark Junction,New York,New York,Richmond County,36047,11425
406ab3e9-e64d-3f83-4e0d-f33e5bbf5fb5,01/01/1970,999-46-8789,S99942380,X26848287X,Tuan,Mills,white,nonhispanic,M,Albany  New York  US,992 Beatty Row Suite 0,New York,New York,Richmond County,36061,10173
cf4c5bc7-3688-45e2-f240-a7caf50da8c4,01/01/1970,999-81-9941,,,Eldridge,Roo,white,hispanic,M,New York  New York  US,194 Simonis Path,New York,New York,Richmond County,36061,10013
dfa583e1-3a96-3044-6c97-283ace2870c2,01/01/1970,999-33-5054,S99924200,X18337160X,Mariana,Uribe,black,hispanic,F,Mexico City  Mexico City  MX,738 Kessler Ville Unit 92,New York,New York,Richmond County,36047,11235
b55964c5-e2cf-93dc-dac6-a52b6f5e6566,01/01/1970,999-62-3660,,,Reynalda,Dickens,white,nonhispanic,F,Henrietta  New York  US,724 Miller Vista Apt 38,New York,New York,Richmond County,36061,10112
ea02629b-ae5b-108b-41dc-5299a3c09a44,01/01/1970,999-16-5614,S99939620,X21988813X,Su,Bahringer,white,nonhispanic,F,New York  New York  US,856 Wiegand Street,New York,New York,Richmond County,36081,11101
9d95bcc9-9432-316b-8a3f-24a291657808,01/01/1970,999-28-9950,,,Kirk,O'Hara,hawaiian,nonhispanic,M,New York  New York  US,528 Pfeffer Loaf,New York,New York,Richmond County,36061,10033
4871fc7b-0542-3398-ee16-4c434f00f128,01/01/1970,999-79-3455,S99985061,X74253651X,Darro,Cruickshank,white,nonhispanic,M,Crompond  New York  US,762 Schinner Annex,New York,New York,Richmond County,36047,11219
aed98c67-d025-e84c-8982-c91e7a7a3636,01/01/1970,999-44-9790,S99998955,X62051828X,Cari,Mayert,white,nonhispanic,F,New York  New York  US,500 Emmerich Orchard Unit 95,New York,New York,Richmond County,36061,10007
b168419d-11d9-9fc3-18fa-d5009a24d3ae,01/01/1970,999-98-3613,S99954760,X56493798X,Wilburn,Braun,black,nonhispanic,M,Monsey  New York  US,222 Kuphal Mill Apt 43,New York,New York,Richmond County,36061,10031
dd6d7923-4ec4-80a8-1210-920f5066dba3,01/01/1970,999-43-7440,S99927745,X14126474X,Lucienne,Swaniawski,white,nonhispanic,F,New York  New York  US,957 Rath Trace,New York,New York,Richmond County,36005,10467
61fc0051-1856-23a4-163a-48434d42ab93,01/01/1970,999-21-6467,S99972929,X55263532X,Sam,Considine,asian,nonhispanic,M,Beacon  New York  US,578 Kovacek Wynd Apt 55,New York,New York,Richmond County,36061,10173
754f4b8e-7ad8-deb9-5f6d-539f77ba61e2,01/01/1970,999-32-7032,S99923371,X14656836X,Lynn,Sporer,white,nonhispanic,F,New York  New York  US,117 Herman Highlands,New York,New York,Richmond County,36081,11415
8e13b3ef-be7f-d702-3650-56518a75011f,01/01/1970,999-95-2099,S99965330,X16359786X,Kurt,Parisia,white,nonhispanic,M,Hamburg  Hamburg  DE,277 Considine Meadow Suite 47,New York,New York,Richmond County,36047,11214
70c31921-1f77-22f8-ca1f-5b2b38a75e8b,01/01/1970,999-90-4226,S99988230,X54147205X,Jarrod,Ratke,asian,nonhispanic,M,New York  New York  US,1019 Lueilwitz Arcade Suite 98,New York,New York,Richmond County,36061,10025
64a6fb47-436b-e2f7-2d5b-0b988a8ca095,01/01/1970,999-81-9718,S99998799,X56064143X,Lucretia,Friesen,white,nonhispanic,F,New York  New York  US,302 Bartoletti Mission Apt 28,New York,New York,Richmond County,36085,10305
9bb75596-6e95-087f-65ff-ac815dcf98fe,01/01/1970,999-49-5470,S99913066,,Merti,Goyette,white,nonhispanic,F,New York  New York  US,741 Hagenes View Unit 42,New York,New York,Richmond County,36081,11421
5ffbc1f7-e454-86dd-145f-0ebd987e8d0a,01/01/1970,999-87-9379,S99960040,X47006660X,Rickey,Heidenreich,white,nonhispanic,M,Rochester  New York  US,419 Runte Grove Unit 10,New York,New York,Richmond County,36081,11372
62e70193-b71a-d5f0-a69c-abd01a48dfe3,01/01/1970,999-62-2491,S99934691,X1188099X,Sheryl,Hodkiewicz,white,nonhispanic,F,Utica  New York  US,798 Wilkinson Haven Suite 6,New York,New York,Richmond County,36047,11236
03aaf341-6896-f8ba-3036-b3b7eef21f7f,01/01/1970,999-39-6506,S99937855,X84890055X,Gordon,Effertz,white,nonhispanic,M,New York  New York  US,794 Quitzon Mill Apt 4,New York,New York,Richmond County,36081,11697
5c6d758d-fab6-c30c-8300-1f7bf4e569cf,01/01/1970,999-87-7007,,,Sam,Hettinger,black,nonhispanic,M,New York  New York  US,616 Goodwin Wall,New York,New York,Richmond County,36061,10128
7396fba3-9003-b492-15da-57451243e4bb,01/01/1970,999-33-4470,,,Joelle,Shields,white,nonhispanic,F,Thomaston  New York  US,786 Ankunding Orchard,New York,New York,Richmond County,36081,11419
0f6ed55a-09b4-88ed-b4d8-8e37f7031023,01/01/1970,999-55-2502,S99981154,X45161060X,Cha,Feest,white,nonhispanic,F,Garden City  New York  US,1070 Leannon Haven Unit 42,New York,New York,Richmond County,36061,10035
ed45a077-5257-1935-67e5-08d46d6ddfed,01/01/1970,999-13-3055,S99928186,X12278570X,Archie,Cummerata,white,nonhispanic,M,Batavia  New York  US,276 Fay Stravenue,New York,New York,Richmond County,36085,10301
2bd4aa07-95ab-8c72-763f-60e897164733,01/01/1970,999-76-1383,S99959345,X41301109X,Lorinda,Bergnaum,white,nonhispanic,F,New York  New York  US,139 Kuphal Arcade,New York,New York,Richmond County,36081,11374
71042e18-3eeb-a633-e642-8ba2eacdedba,01/01/1970,999-56-5036,,,Carson,Tillman,white,hispanic,M,North Tonawanda  New York  US,147 Conroy Dam,New York,New York,Richmond County,36081,11103
ee0aadb5-41e9-295d-27df-9fbc906098d2,01/01/1970,999-28-7462,,,Cecilia,Kunze,white,nonhispanic,F,Airmont  New York  US,738 Langosh Neck Apt 98,New York,New York,Richmond County,36061,10034
0f8c8d02-7a08-c427-e5c5-7aa0e722f99a,01/01/1970,999-84-9450,,,Tonie,Price,white,nonhispanic,F,New York  New York  US,635 Armstrong Street Unit 41,New York,New York,Richmond County,36061,10177
09de270c-7397-6a64-51b2-05260f8d02d7,01/01/1970,999-18-3406,S99926030,X26481396X,Moshe,Runolfsdottir,white,hispanic,M,New York  New York  US,663 Cummerata Lodge Suite 39,New York,New York,Richmond County,36059,11001
1200a8ba-b1f3-bc83-d0a6-288a1f8ffe1c,01/01/1970,999-62-8108,S99919834,X13221321X,Deidre,Toy,white,nonhispanic,F,Rochester  New York  US,159 Jacobson Port Apt 47,New York,New York,Richmond County,36061,10171
34d72852-44f7-c763-f1c1-476a27e8af0a,01/01/1970,999-78-4048,,,Virginia,Cartwright,white,nonhispanic,F,New York  New York  US,972 Hudson Parade,New York,New York,Richmond County,36081,11365
e808313c-b00a-0801-933c-7bc05e9ed14d,01/01/1970,999-50-8772,S99996066,X33164365X,Josphine,Hagenes,white,nonhispanic,F,Clifton  New York  US,453 Nicolas Union,New York,New York,Richmond County,36061,10168
c7fa94ea-a967-6f6a-6ecf-4b493c0ce1fe,01/01/1970,999-90-1068,S99996292,X12981355X,Zelm,Hayes,asian,nonhispanic,F,New York  New York  US,749 Schaden Light Suite 41,New York,New York,Richmond County,36081,11359
53d1387e-0933-8937-9a74-99f5c5d0a392,01/01/1970,999-17-8051,S99966606,X70145682X,Dona,Jaskolski,white,hispanic,F,New York  New York  US,124 Kihn Neck,New York,New York,Richmond County,36061,10168
e06197b1-06a5-58a3-3c2d-db9dbe42cf8e,01/01/1970,999-35-1020,S99935419,X39493854X,Courtney,Trembla,white,nonhispanic,M,Troy  New York  US,414 Sawayn Quay,New York,New York,Richmond County,36081,11362
23799729-b2e4-6966-fe7c-ae6ad2195687,01/01/1970,999-11-8690,S99959394,X14341840X,Gilberto,Sporer,white,nonhispanic,M,Wilmington  New York  US,921 Greenfelder Rue,New York,New York,Richmond County,36081,11414
